title,playlist,u_n_words,u_valence,u_dominance,u_arousal,u_negative,u_positive,u_joy,u_anger,u_surprise,u_disgust,u_fear,u_sadness,u_trust,u_anticipation,n_words,valence,dominance,arousal,negative,positive,joy,anger,surprise,disgust,fear,sadness,trust,anticipation,s_n_words,s_valence,s_dominance,s_arousal,s_negative,s_positive,s_joy,s_anger,s_surprise,s_disgust,s_fear,s_sadness,s_trust,s_anticipation,joy_ratio,anger_ratio,surprise_ratio,disgust_ratio,fear_ratio,sadness_ratio,trust_ratio,anticipation_ratio,sentiment,artist,wheel_playlist,q1,q2,q3,q4
Can't Stop,get_chores_done,569,0.5864363636363636,0.5259636363636363,0.47181818181818164,14,28,17.826,1.428,3.264,0.469,2.329,4.56,16.019000000000002,8.921,207,0.5864363636363638,0.5259636363636363,0.4718181818181815,10,17,7.465999999999999,1.428,1.6949999999999998,0.469,1.5630000000000002,2.6130000000000004,8.291,6.1160000000000005,157,0.584152380952381,0.5268380952380952,0.47727619047619024,10,17,7.465999999999999,1.428,1.6949999999999998,0.469,1.5630000000000002,2.6130000000000004,8.291,6.1160000000000005,0.2518808407273709,0.048176512263418916,0.05718430552275564,0.015822678047299348,0.05273101447319592,0.08815492054923925,0.27971390978711924,0.20633581862960093,0.13526570048309178,Red Hot Chili Peppers,anticipation,0.30906514625012654,0.06399919031071827,0.14088593502243518,0.4860497284167202
Cardboard Box,confidence_boost,404,0.5671929824561404,0.4724210526315789,0.40185964912280714,8,9,3.9680000000000004,4.010999999999999,1.686,5.74,0.422,0.5840000000000001,6.109,2.1870000000000003,119,0.5671929824561402,0.472421052631579,0.4018596491228071,2,9,2.39,0.573,0.89,0.82,0.422,0.5840000000000001,4.657,2.1870000000000003,76,0.5658076923076922,0.46894230769230777,0.4042307692307693,2,9,2.39,0.573,0.89,0.82,0.422,0.303,4.657,2.1870000000000003,0.1908488381378264,0.045755809310868,0.07106923261199394,0.06547951768745508,0.033697995687934204,0.046634193084724114,0.37187574862253453,0.17463866485666377,0.23529411764705882,FLO,anticipation,0.2619180707498203,0.11123532699832309,0.08033218877265833,0.5465144134791983
Cardboard Box,confidence_boost,404,0.5671929824561404,0.4724210526315789,0.40185964912280714,8,9,3.9680000000000004,4.010999999999999,1.686,5.74,0.422,0.5840000000000001,6.109,2.1870000000000003,119,0.5671929824561402,0.472421052631579,0.4018596491228071,2,9,2.39,0.573,0.89,0.82,0.422,0.5840000000000001,4.657,2.1870000000000003,76,0.5658076923076922,0.46894230769230777,0.4042307692307693,2,9,2.39,0.573,0.89,0.82,0.422,0.303,4.657,2.1870000000000003,0.1908488381378264,0.045755809310868,0.07106923261199394,0.06547951768745508,0.033697995687934204,0.046634193084724114,0.37187574862253453,0.17463866485666377,0.23529411764705882,FLO,trust,0.2619180707498203,0.11123532699832309,0.08033218877265833,0.5465144134791983
Caroline,fall_feels,231,0.5925744680851064,0.4740425531914893,0.40048936170212757,4,3,3.483,0.3,2.266,0.33599999999999997,1.187,2.1430000000000002,0.414,2.485,99,0.5925744680851066,0.47404255319148925,0.4004893617021277,4,3,1.734,0.3,1.9220000000000002,0.33599999999999997,1.187,2.1430000000000002,0.414,1.7349999999999999,62,0.5924761904761906,0.47330952380952374,0.4037142857142858,4,3,1.734,0.3,1.9220000000000002,0.33599999999999997,1.187,1.862,0.414,1.7349999999999999,0.1774639238563095,0.030703101013202335,0.19670453382458297,0.034387473134786614,0.12148193634223725,0.21932248490430872,0.042370279398219225,0.1775662675263535,-0.04040404040404041,Briston Maroney,sadness,0.37416845768089246,0.06509057414798895,0.340804421246546,0.2199365469245727
Caroline,fall_feels,231,0.5925744680851064,0.4740425531914893,0.40048936170212757,4,3,3.483,0.3,2.266,0.33599999999999997,1.187,2.1430000000000002,0.414,2.485,99,0.5925744680851066,0.47404255319148925,0.4004893617021277,4,3,1.734,0.3,1.9220000000000002,0.33599999999999997,1.187,2.1430000000000002,0.414,1.7349999999999999,62,0.5924761904761906,0.47330952380952374,0.4037142857142858,4,3,1.734,0.3,1.9220000000000002,0.33599999999999997,1.187,1.862,0.414,1.7349999999999999,0.1774639238563095,0.030703101013202335,0.19670453382458297,0.034387473134786614,0.12148193634223725,0.21932248490430872,0.042370279398219225,0.1775662675263535,-0.04040404040404041,Briston Maroney,surprise,0.37416845768089246,0.06509057414798895,0.340804421246546,0.2199365469245727
Caroline,fall_feels,231,0.5925744680851064,0.4740425531914893,0.40048936170212757,4,3,3.483,0.3,2.266,0.33599999999999997,1.187,2.1430000000000002,0.414,2.485,99,0.5925744680851066,0.47404255319148925,0.4004893617021277,4,3,1.734,0.3,1.9220000000000002,0.33599999999999997,1.187,2.1430000000000002,0.414,1.7349999999999999,62,0.5924761904761906,0.47330952380952374,0.4037142857142858,4,3,1.734,0.3,1.9220000000000002,0.33599999999999997,1.187,1.862,0.414,1.7349999999999999,0.1774639238563095,0.030703101013202335,0.19670453382458297,0.034387473134786614,0.12148193634223725,0.21932248490430872,0.042370279398219225,0.1775662675263535,-0.04040404040404041,Briston Maroney,anticipation,0.37416845768089246,0.06509057414798895,0.340804421246546,0.2199365469245727
Celestial,mood_booster,326,0.5924716981132077,0.49196226415094324,0.4304716981132076,3,5,7.447999999999999,0.0,0.461,0.133,0.303,2.097,6.266,1.8519999999999999,103,0.5924716981132078,0.49196226415094335,0.4304716981132076,3,3,3.571,0.0,0.461,0.133,0.303,1.816,2.11,0.9139999999999999,66,0.5950000000000002,0.4894897959183673,0.4344693877551021,3,3,3.571,0.0,0.461,0.133,0.303,1.535,2.11,0.9139999999999999,0.38364847443059735,0.0,0.049527288354104,0.01428878384185647,0.03255264288783842,0.1951009883970778,0.2266867211001289,0.09819510098839707,0.0,Ed Sheeran,sadness,0.4331757627847014,0.01428878384185647,0.22765363128491622,0.324881822088526
Celestial,mood_booster,326,0.5924716981132077,0.49196226415094324,0.4304716981132076,3,5,7.447999999999999,0.0,0.461,0.133,0.303,2.097,6.266,1.8519999999999999,103,0.5924716981132078,0.49196226415094335,0.4304716981132076,3,3,3.571,0.0,0.461,0.133,0.303,1.816,2.11,0.9139999999999999,66,0.5950000000000002,0.4894897959183673,0.4344693877551021,3,3,3.571,0.0,0.461,0.133,0.303,1.535,2.11,0.9139999999999999,0.38364847443059735,0.0,0.049527288354104,0.01428878384185647,0.03255264288783842,0.1951009883970778,0.2266867211001289,0.09819510098839707,0.0,Ed Sheeran,joy,0.4331757627847014,0.01428878384185647,0.22765363128491622,0.324881822088526
Change,fall_feels,151,0.5869047619047619,0.47690476190476183,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,65,0.5869047619047618,0.47690476190476194,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,32,0.5726470588235295,0.4650000000000001,0.40752941176470586,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,0.08572349339349018,0.0,0.05543022881082823,0.0,0.1459877537866581,0.2620045117628102,0.1411537222043184,0.309700290041895,-0.06153846153846154,Big Thief,sadness,0.1411537222043184,0.0,0.4079922655494683,0.45085401224621335
Change,fall_feels,151,0.5869047619047619,0.47690476190476183,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,65,0.5869047619047618,0.47690476190476194,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,32,0.5726470588235295,0.4650000000000001,0.40752941176470586,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,0.08572349339349018,0.0,0.05543022881082823,0.0,0.1459877537866581,0.2620045117628102,0.1411537222043184,0.309700290041895,-0.06153846153846154,Big Thief,anticipation,0.1411537222043184,0.0,0.4079922655494683,0.45085401224621335
Changes,fall_feels,151,0.5869047619047619,0.47690476190476183,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,65,0.5869047619047618,0.47690476190476194,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,32,0.5726470588235295,0.4650000000000001,0.40752941176470586,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,0.08572349339349018,0.0,0.05543022881082823,0.0,0.1459877537866581,0.2620045117628102,0.1411537222043184,0.309700290041895,-0.06153846153846154,The Law,sadness,0.1411537222043184,0.0,0.4079922655494683,0.45085401224621335
Changes,fall_feels,151,0.5869047619047619,0.47690476190476183,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,65,0.5869047619047618,0.47690476190476194,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,32,0.5726470588235295,0.4650000000000001,0.40752941176470586,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,0.08572349339349018,0.0,0.05543022881082823,0.0,0.1459877537866581,0.2620045117628102,0.1411537222043184,0.309700290041895,-0.06153846153846154,The Law,anticipation,0.1411537222043184,0.0,0.4079922655494683,0.45085401224621335
Changes,fall_feels,151,0.5869047619047619,0.47690476190476183,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,65,0.5869047619047618,0.47690476190476194,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,32,0.5726470588235295,0.4650000000000001,0.40752941176470586,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,0.08572349339349018,0.0,0.05543022881082823,0.0,0.1459877537866581,0.2620045117628102,0.1411537222043184,0.309700290041895,-0.06153846153846154,Langhorne Slim,sadness,0.1411537222043184,0.0,0.4079922655494683,0.45085401224621335
Changes,fall_feels,151,0.5869047619047619,0.47690476190476183,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,65,0.5869047619047618,0.47690476190476194,0.4055714285714285,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,32,0.5726470588235295,0.4650000000000001,0.40752941176470586,3,2,0.266,0.0,0.172,0.0,0.453,0.813,0.438,0.9610000000000001,0.08572349339349018,0.0,0.05543022881082823,0.0,0.1459877537866581,0.2620045117628102,0.1411537222043184,0.309700290041895,-0.06153846153846154,Langhorne Slim,anticipation,0.1411537222043184,0.0,0.4079922655494683,0.45085401224621335
Chateau,fall_feels,361,0.6047631578947369,0.49807894736842107,0.43702631578947365,9,4,1.518,4.638,6.345,0.8439999999999999,6.94,1.58,2.592,6.269,82,0.6047631578947367,0.49807894736842123,0.4370263157894739,2,4,1.5180000000000002,0.849,1.1800000000000002,0.33599999999999997,1.4849999999999999,0.79,2.194,1.391,52,0.6082727272727272,0.4964848484848486,0.4460909090909091,2,4,1.5180000000000002,0.849,1.1800000000000002,0.33599999999999997,1.4849999999999999,0.509,2.194,1.391,0.15580416709432415,0.08713948475828799,0.12111259365698451,0.03448629785487016,0.15241711998357793,0.08108385507543878,0.22518731396900338,0.14276916760751307,0.0975609756097561,Angus & Julia Stone,surprise,0.27691676075130867,0.12162578261315815,0.2335009750590167,0.36795648157651645
Cherry Bomb,villain_mode,230,0.5319268292682928,0.469170731707317,0.43343902439024384,24,2,3.027,11.866,13.100999999999997,1.102,12.921000000000005,10.482000000000005,1.867,0.523,78,0.5319268292682927,0.469170731707317,0.4334390243902439,9,2,3.027,2.674,1.875,1.102,1.701,2.7489999999999997,1.867,0.523,56,0.5226111111111111,0.4626111111111112,0.4371111111111112,9,2,3.027,2.674,1.875,1.102,1.701,2.4679999999999995,1.867,0.523,0.19506379688104136,0.1723160201056837,0.12082742621471838,0.07101430596726382,0.10961464106199252,0.17714911715427242,0.12031189586286892,0.03370279675215878,-0.358974358974359,The Runaways,anger,0.31589122309575973,0.24333032607294752,0.28676375821626493,0.1540146926150277
Cherry Bomb,villain_mode,230,0.5319268292682928,0.469170731707317,0.43343902439024384,24,2,3.027,11.866,13.100999999999997,1.102,12.921000000000005,10.482000000000005,1.867,0.523,78,0.5319268292682927,0.469170731707317,0.4334390243902439,9,2,3.027,2.674,1.875,1.102,1.701,2.7489999999999997,1.867,0.523,56,0.5226111111111111,0.4626111111111112,0.4371111111111112,9,2,3.027,2.674,1.875,1.102,1.701,2.4679999999999995,1.867,0.523,0.19506379688104136,0.1723160201056837,0.12082742621471838,0.07101430596726382,0.10961464106199252,0.17714911715427242,0.12031189586286892,0.03370279675215878,-0.358974358974359,The Runaways,surprise,0.31589122309575973,0.24333032607294752,0.28676375821626493,0.1540146926150277
Cherry Bomb,villain_mode,230,0.5319268292682928,0.469170731707317,0.43343902439024384,24,2,3.027,11.866,13.100999999999997,1.102,12.921000000000005,10.482000000000005,1.867,0.523,78,0.5319268292682927,0.469170731707317,0.4334390243902439,9,2,3.027,2.674,1.875,1.102,1.701,2.7489999999999997,1.867,0.523,56,0.5226111111111111,0.4626111111111112,0.4371111111111112,9,2,3.027,2.674,1.875,1.102,1.701,2.4679999999999995,1.867,0.523,0.19506379688104136,0.1723160201056837,0.12082742621471838,0.07101430596726382,0.10961464106199252,0.17714911715427242,0.12031189586286892,0.03370279675215878,-0.358974358974359,The Runaways,sadness,0.31589122309575973,0.24333032607294752,0.28676375821626493,0.1540146926150277
Chin Up,fall_feels,257,0.6025588235294117,0.542264705882353,0.49535294117647066,5,7,3.389,1.73,0.9139999999999999,0.492,2.109,1.414,7.281999999999999,2.187,76,0.6025588235294117,0.5422647058823528,0.49535294117647055,4,5,2.5610000000000004,1.154,0.9139999999999999,0.492,1.375,1.414,4.673,1.781,43,0.5974687499999999,0.5364374999999998,0.4964375,4,5,2.5610000000000004,1.154,0.9139999999999999,0.492,1.375,1.414,4.673,1.781,0.1782929546087441,0.08033973823447507,0.06363130047340573,0.034252297410192145,0.09572542467279309,0.09844054580896686,0.32532720690615424,0.12399053188526872,0.05263157894736842,Yoke Lore,trust,0.24192425508214982,0.11459203564466722,0.19416597048175993,0.44931773879142295
Choke,adrenaline_workout,241,0.4773809523809523,0.42714285714285716,0.43700000000000006,17,7,3.291,5.01,0.734,5.466,2.5469999999999997,9.203000000000003,5.556,4.258000000000001,88,0.4773809523809524,0.4271428571428571,0.4370000000000002,8,3,2.341,1.067,0.367,1.593,1.4529999999999998,4.677,2.36,1.9370000000000003,52,0.47287804878048784,0.4264878048780487,0.43887804878048786,8,3,2.341,1.067,0.367,1.593,1.4529999999999998,4.677,2.36,1.9370000000000003,0.14821145932257046,0.06755302310857866,0.023235201012978792,0.10085470085470087,0.09199113643558088,0.29610636277302943,0.14941437163659388,0.1226337448559671,-0.22727272727272727,Bury Tomorrow,sadness,0.17144666033554926,0.16840772396327952,0.3880974992086103,0.272048116492561
Choke,villain_mode,194,0.5605833333333332,0.5245833333333334,0.44397222222222227,11,10,6.103000000000001,2.231,1.726,0.492,3.028,4.593000000000001,4.366999999999999,2.65,69,0.5605833333333333,0.5245833333333333,0.4439722222222223,5,6,2.947,0.7929999999999999,1.148,0.492,1.496,1.6830000000000003,1.6949999999999998,1.6179999999999999,45,0.5551515151515153,0.5202727272727271,0.45221212121212134,5,6,2.947,0.7929999999999999,1.148,0.492,1.496,1.6830000000000003,1.6949999999999998,1.6179999999999999,0.2482311320754717,0.06679582210242586,0.09669811320754716,0.041442048517520216,0.12601078167115903,0.14176212938005392,0.14277291105121293,0.13628706199460916,0.057971014492753624,I DONT KNOW HOW BUT THEY FOUND ME,surprise,0.3449292452830189,0.10823787061994608,0.2677729110512129,0.2790599730458221
Circle The Drain,adrenaline_workout,301,0.5332894736842105,0.5100263157894738,0.48878947368421066,12,10,3.134,1.176,3.9629999999999987,2.678,1.0779999999999998,3.508,3.0620000000000003,9.406,90,0.5332894736842106,0.5100263157894737,0.48878947368421055,8,3,2.134,1.176,0.867,1.71,1.0779999999999998,2.726,1.234,1.734,55,0.5260571428571428,0.5075714285714286,0.4969714285714285,8,3,2.134,1.176,0.867,1.71,1.0779999999999998,2.726,1.234,1.734,0.16857571688127024,0.0928983332016747,0.06848882218184692,0.13508176001263925,0.08515680543486846,0.21534086420728338,0.09748005371672329,0.13697764436369383,-0.2222222222222222,Wage War,sadness,0.23706453906311714,0.22798009321431395,0.30049766964215185,0.2344576980804171
Circle The Drain,adrenaline_workout,301,0.5332894736842105,0.5100263157894738,0.48878947368421066,12,10,3.134,1.176,3.9629999999999987,2.678,1.0779999999999998,3.508,3.0620000000000003,9.406,90,0.5332894736842106,0.5100263157894737,0.48878947368421055,8,3,2.134,1.176,0.867,1.71,1.0779999999999998,2.726,1.234,1.734,55,0.5260571428571428,0.5075714285714286,0.4969714285714285,8,3,2.134,1.176,0.867,1.71,1.0779999999999998,2.726,1.234,1.734,0.16857571688127024,0.0928983332016747,0.06848882218184692,0.13508176001263925,0.08515680543486846,0.21534086420728338,0.09748005371672329,0.13697764436369383,-0.2222222222222222,Wage War,disgust,0.23706453906311714,0.22798009321431395,0.30049766964215185,0.2344576980804171
Circo Loco,beast_mode,544,0.5415121951219511,0.5061788617886178,0.477650406504065,29,14,5.203,13.317000000000002,2.734,9.405,8.904,6.76,9.067,5.722,251,0.5415121951219513,0.5061788617886177,0.477650406504065,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.293,5.436,3.6580000000000004,198,0.542327731092437,0.5067058823529411,0.4794369747899159,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.0120000000000005,5.436,3.6580000000000004,0.12864065667803987,0.18852296889680065,0.056198387974088916,0.10488058151609554,0.19077288236166748,0.1061415220293725,0.1344014241210503,0.09044157642288485,-0.09561752988047809,21 Savage,anger,0.18483904465212878,0.2934035504128962,0.29691440439104,0.22484300054393513
Circo Loco,beast_mode,544,0.5415121951219511,0.5061788617886178,0.477650406504065,29,14,5.203,13.317000000000002,2.734,9.405,8.904,6.76,9.067,5.722,251,0.5415121951219513,0.5061788617886177,0.477650406504065,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.293,5.436,3.6580000000000004,198,0.542327731092437,0.5067058823529411,0.4794369747899159,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.0120000000000005,5.436,3.6580000000000004,0.12864065667803987,0.18852296889680065,0.056198387974088916,0.10488058151609554,0.19077288236166748,0.1061415220293725,0.1344014241210503,0.09044157642288485,-0.09561752988047809,21 Savage,fear,0.18483904465212878,0.2934035504128962,0.29691440439104,0.22484300054393513
Circo Loco,beast_mode,544,0.5415121951219511,0.5061788617886178,0.477650406504065,29,14,5.203,13.317000000000002,2.734,9.405,8.904,6.76,9.067,5.722,251,0.5415121951219513,0.5061788617886177,0.477650406504065,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.293,5.436,3.6580000000000004,198,0.542327731092437,0.5067058823529411,0.4794369747899159,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.0120000000000005,5.436,3.6580000000000004,0.12864065667803987,0.18852296889680065,0.056198387974088916,0.10488058151609554,0.19077288236166748,0.1061415220293725,0.1344014241210503,0.09044157642288485,-0.09561752988047809,Drake,fear,0.18483904465212878,0.2934035504128962,0.29691440439104,0.22484300054393513
Circo Loco,beast_mode,544,0.5415121951219511,0.5061788617886178,0.477650406504065,29,14,5.203,13.317000000000002,2.734,9.405,8.904,6.76,9.067,5.722,251,0.5415121951219513,0.5061788617886177,0.477650406504065,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.293,5.436,3.6580000000000004,198,0.542327731092437,0.5067058823529411,0.4794369747899159,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.0120000000000005,5.436,3.6580000000000004,0.12864065667803987,0.18852296889680065,0.056198387974088916,0.10488058151609554,0.19077288236166748,0.1061415220293725,0.1344014241210503,0.09044157642288485,-0.09561752988047809,Drake,anger,0.18483904465212878,0.2934035504128962,0.29691440439104,0.22484300054393513
Circo Loco,beast_mode,544,0.5415121951219511,0.5061788617886178,0.477650406504065,29,14,5.203,13.317000000000002,2.734,9.405,8.904,6.76,9.067,5.722,251,0.5415121951219513,0.5061788617886177,0.477650406504065,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.293,5.436,3.6580000000000004,198,0.542327731092437,0.5067058823529411,0.4794369747899159,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.0120000000000005,5.436,3.6580000000000004,0.12864065667803987,0.18852296889680065,0.056198387974088916,0.10488058151609554,0.19077288236166748,0.1061415220293725,0.1344014241210503,0.09044157642288485,-0.09561752988047809,21 Savage,disgust,0.18483904465212878,0.2934035504128962,0.29691440439104,0.22484300054393513
Circo Loco,beast_mode,544,0.5415121951219511,0.5061788617886178,0.477650406504065,29,14,5.203,13.317000000000002,2.734,9.405,8.904,6.76,9.067,5.722,251,0.5415121951219513,0.5061788617886177,0.477650406504065,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.293,5.436,3.6580000000000004,198,0.542327731092437,0.5067058823529411,0.4794369747899159,20,14,5.203,7.624999999999999,2.273,4.242,7.716000000000002,4.0120000000000005,5.436,3.6580000000000004,0.12864065667803987,0.18852296889680065,0.056198387974088916,0.10488058151609554,0.19077288236166748,0.1061415220293725,0.1344014241210503,0.09044157642288485,-0.09561752988047809,Drake,disgust,0.18483904465212878,0.2934035504128962,0.29691440439104,0.22484300054393513
Clarity,mood_booster,363,0.5878292682926829,0.49663414634146336,0.4295121951219512,7,14,3.353,0.468,1.351,0.5239999999999999,1.049,2.25,4.946,4.242999999999999,82,0.5878292682926829,0.49663414634146336,0.4295121951219512,4,8,2.5410000000000004,0.234,1.1400000000000001,0.352,0.877,1.369,3.289,3.3049999999999997,50,0.6,0.5043846153846153,0.4325128205128205,4,8,2.5410000000000004,0.234,1.1400000000000001,0.352,0.877,1.088,3.289,3.3049999999999997,0.19386587319752807,0.017853055619134816,0.08697642481116961,0.0268558785381857,0.06691081101701381,0.10444800488288701,0.25093461509117265,0.25215533684290836,0.1951219512195122,Vance Joy,trust,0.2808422980086977,0.044708934157320517,0.17135881589990082,0.503089951934081
Clarity,mood_booster,363,0.5878292682926829,0.49663414634146336,0.4295121951219512,7,14,3.353,0.468,1.351,0.5239999999999999,1.049,2.25,4.946,4.242999999999999,82,0.5878292682926829,0.49663414634146336,0.4295121951219512,4,8,2.5410000000000004,0.234,1.1400000000000001,0.352,0.877,1.369,3.289,3.3049999999999997,50,0.6,0.5043846153846153,0.4325128205128205,4,8,2.5410000000000004,0.234,1.1400000000000001,0.352,0.877,1.088,3.289,3.3049999999999997,0.19386587319752807,0.017853055619134816,0.08697642481116961,0.0268558785381857,0.06691081101701381,0.10444800488288701,0.25093461509117265,0.25215533684290836,0.1951219512195122,Vance Joy,surprise,0.2808422980086977,0.044708934157320517,0.17135881589990082,0.503089951934081
Clarity,mood_booster,363,0.5878292682926829,0.49663414634146336,0.4295121951219512,7,14,3.353,0.468,1.351,0.5239999999999999,1.049,2.25,4.946,4.242999999999999,82,0.5878292682926829,0.49663414634146336,0.4295121951219512,4,8,2.5410000000000004,0.234,1.1400000000000001,0.352,0.877,1.369,3.289,3.3049999999999997,50,0.6,0.5043846153846153,0.4325128205128205,4,8,2.5410000000000004,0.234,1.1400000000000001,0.352,0.877,1.088,3.289,3.3049999999999997,0.19386587319752807,0.017853055619134816,0.08697642481116961,0.0268558785381857,0.06691081101701381,0.10444800488288701,0.25093461509117265,0.25215533684290836,0.1951219512195122,Vance Joy,anticipation,0.2808422980086977,0.044708934157320517,0.17135881589990082,0.503089951934081
Cloudy Day,mood_booster,354,0.6891818181818183,0.5237727272727274,0.4249545454545455,0,27,6.159000000000001,0.0,2.0639999999999996,0.0,0.0,0.0,6.005999999999999,5.863,63,0.6891818181818183,0.5237727272727273,0.4249545454545455,0,5,1.609,0.0,0.172,0.0,0.0,0.0,1.188,0.968,33,0.6901,0.5166999999999999,0.42905000000000004,0,5,1.609,0.0,0.172,0.0,0.0,0.0,1.188,0.968,0.40868681737363477,0.0,0.04368808737617475,0.0,0.0,0.0,0.301752603505207,0.2458724917449835,0.31746031746031744,Tones And I,joy,0.4523749047498095,0.0,0.0,0.5476250952501904
Cloudy Day,mood_booster,354,0.6891818181818183,0.5237727272727274,0.4249545454545455,0,27,6.159000000000001,0.0,2.0639999999999996,0.0,0.0,0.0,6.005999999999999,5.863,63,0.6891818181818183,0.5237727272727273,0.4249545454545455,0,5,1.609,0.0,0.172,0.0,0.0,0.0,1.188,0.968,33,0.6901,0.5166999999999999,0.42905000000000004,0,5,1.609,0.0,0.172,0.0,0.0,0.0,1.188,0.968,0.40868681737363477,0.0,0.04368808737617475,0.0,0.0,0.0,0.301752603505207,0.2458724917449835,0.31746031746031744,Tones And I,anticipation,0.4523749047498095,0.0,0.0,0.5476250952501904
Cloudy Day,mood_booster,354,0.6891818181818183,0.5237727272727274,0.4249545454545455,0,27,6.159000000000001,0.0,2.0639999999999996,0.0,0.0,0.0,6.005999999999999,5.863,63,0.6891818181818183,0.5237727272727273,0.4249545454545455,0,5,1.609,0.0,0.172,0.0,0.0,0.0,1.188,0.968,33,0.6901,0.5166999999999999,0.42905000000000004,0,5,1.609,0.0,0.172,0.0,0.0,0.0,1.188,0.968,0.40868681737363477,0.0,0.04368808737617475,0.0,0.0,0.0,0.301752603505207,0.2458724917449835,0.31746031746031744,Tones And I,trust,0.4523749047498095,0.0,0.0,0.5476250952501904
Coffee,fall_feels,347,0.6094250000000002,0.4929249999999999,0.41212499999999996,8,9,3.3319999999999994,0.578,0.586,0.532,0.0,6.432999999999998,4.532,2.615,72,0.6094250000000001,0.4929249999999998,0.4121250000000001,4,4,2.176,0.578,0.586,0.133,0.0,0.922,2.508,0.523,47,0.6168285714285715,0.4969142857142856,0.4143714285714286,4,4,2.176,0.578,0.586,0.133,0.0,0.641,2.508,0.523,0.2930245084837059,0.07783463506598438,0.07891193105305683,0.017910045785079452,0.0,0.12415836251009967,0.33773229194721255,0.0704282251548613,0.0,Sylvan Esso,joy,0.37193643953676275,0.09574468085106383,0.12415836251009967,0.40816051710207385
Coffee,fall_feels,347,0.6094250000000002,0.4929249999999999,0.41212499999999996,8,9,3.3319999999999994,0.578,0.586,0.532,0.0,6.432999999999998,4.532,2.615,72,0.6094250000000001,0.4929249999999998,0.4121250000000001,4,4,2.176,0.578,0.586,0.133,0.0,0.922,2.508,0.523,47,0.6168285714285715,0.4969142857142856,0.4143714285714286,4,4,2.176,0.578,0.586,0.133,0.0,0.641,2.508,0.523,0.2930245084837059,0.07783463506598438,0.07891193105305683,0.017910045785079452,0.0,0.12415836251009967,0.33773229194721255,0.0704282251548613,0.0,Sylvan Esso,trust,0.37193643953676275,0.09574468085106383,0.12415836251009967,0.40816051710207385
Cold Heart - PNAU Remix,mood_booster,312,0.6139999999999999,0.5191304347826088,0.4398260869565217,11,0,4.424,0.0,0.0,0.75,0.0,1.3159999999999998,0.562,6.944999999999999,70,0.614,0.5191304347826087,0.4398260869565217,3,0,1.106,0.0,0.0,0.25,0.0,0.188,0.562,1.7269999999999999,40,0.6045238095238096,0.5139523809523809,0.45176190476190486,3,0,1.106,0.0,0.0,0.25,0.0,0.188,0.562,1.7269999999999999,0.28854683015914434,0.0,0.0,0.06522306287503261,0.0,0.04904774328202453,0.14662144534307334,0.45056091834072526,-0.17142857142857143,PNAU,anticipation,0.28854683015914434,0.06522306287503261,0.04904774328202453,0.5971823636837986
