title,playlist,n_words,valence,dominance,arousal,positive,negative,disgust,joy,anger,sadness,anticipation,trust,fear,surprise,u_n_words,u_valence,u_dominance,u_arousal,u_positive,u_negative,u_disgust,u_joy,u_anger,u_sadness,u_anticipation,u_trust,u_fear,u_surprise,s_n_words,s_valence,s_dominance,s_arousal,s_positive,s_negative,s_disgust,s_joy,s_anger,s_sadness,s_anticipation,s_trust,s_fear,s_surprise,disgust_ratio,joy_ratio,anger_ratio,sadness_ratio,anticipation_ratio,trust_ratio,fear_ratio,surprise_ratio,sentiment,artist,wheel_playlist
1 On 3 (feat. Rvssian),beast_mode,402,0.538597014925373,0.5222985074626864,0.5338805970149254,31,28,2.2739999999999996,11.189999999999996,13.993000000000004,6.825,3.1330000000000005,6.699,17.641000000000005,3.796,133,0.538597014925373,0.5222985074626866,0.5338805970149253,15,16,1.313,3.756,6.738,3.2260000000000004,2.164,3.9400000000000004,6.558,1.3039999999999998,89,0.5363650793650792,0.5222222222222223,0.5403809523809523,14,15,1.313,3.756,6.562,3.0660000000000003,2.164,3.9400000000000004,6.558,1.3039999999999998,0.034690546292199954,0.17070677792863562,0.21346737654650577,0.10411740476880595,0.04779484676053759,0.10219523729615106,0.2691187014690852,0.057909108938078734,0.029850746268656716,Fivio Foreign,fear
1 On 3 (feat. Rvssian),beast_mode,402,0.538597014925373,0.5222985074626864,0.5338805970149254,31,28,2.2739999999999996,11.189999999999996,13.993000000000004,6.825,3.1330000000000005,6.699,17.641000000000005,3.796,133,0.538597014925373,0.5222985074626866,0.5338805970149253,15,16,1.313,3.756,6.738,3.2260000000000004,2.164,3.9400000000000004,6.558,1.3039999999999998,89,0.5363650793650792,0.5222222222222223,0.5403809523809523,14,15,1.313,3.756,6.562,3.0660000000000003,2.164,3.9400000000000004,6.558,1.3039999999999998,0.034690546292199954,0.17070677792863562,0.21346737654650577,0.10411740476880595,0.04779484676053759,0.10219523729615106,0.2691187014690852,0.057909108938078734,0.029850746268656716,Rvssian,anger
1 On 3 (feat. Rvssian),beast_mode,402,0.538597014925373,0.5222985074626864,0.5338805970149254,31,28,2.2739999999999996,11.189999999999996,13.993000000000004,6.825,3.1330000000000005,6.699,17.641000000000005,3.796,133,0.538597014925373,0.5222985074626866,0.5338805970149253,15,16,1.313,3.756,6.738,3.2260000000000004,2.164,3.9400000000000004,6.558,1.3039999999999998,89,0.5363650793650792,0.5222222222222223,0.5403809523809523,14,15,1.313,3.756,6.562,3.0660000000000003,2.164,3.9400000000000004,6.558,1.3039999999999998,0.034690546292199954,0.17070677792863562,0.21346737654650577,0.10411740476880595,0.04779484676053759,0.10219523729615106,0.2691187014690852,0.057909108938078734,0.029850746268656716,Rvssian,fear
1 On 3 (feat. Rvssian),beast_mode,402,0.538597014925373,0.5222985074626864,0.5338805970149254,31,28,2.2739999999999996,11.189999999999996,13.993000000000004,6.825,3.1330000000000005,6.699,17.641000000000005,3.796,133,0.538597014925373,0.5222985074626866,0.5338805970149253,15,16,1.313,3.756,6.738,3.2260000000000004,2.164,3.9400000000000004,6.558,1.3039999999999998,89,0.5363650793650792,0.5222222222222223,0.5403809523809523,14,15,1.313,3.756,6.562,3.0660000000000003,2.164,3.9400000000000004,6.558,1.3039999999999998,0.034690546292199954,0.17070677792863562,0.21346737654650577,0.10411740476880595,0.04779484676053759,0.10219523729615106,0.2691187014690852,0.057909108938078734,0.029850746268656716,Rvssian,surprise
1 On 3 (feat. Rvssian),beast_mode,402,0.538597014925373,0.5222985074626864,0.5338805970149254,31,28,2.2739999999999996,11.189999999999996,13.993000000000004,6.825,3.1330000000000005,6.699,17.641000000000005,3.796,133,0.538597014925373,0.5222985074626866,0.5338805970149253,15,16,1.313,3.756,6.738,3.2260000000000004,2.164,3.9400000000000004,6.558,1.3039999999999998,89,0.5363650793650792,0.5222222222222223,0.5403809523809523,14,15,1.313,3.756,6.562,3.0660000000000003,2.164,3.9400000000000004,6.558,1.3039999999999998,0.034690546292199954,0.17070677792863562,0.21346737654650577,0.10411740476880595,0.04779484676053759,0.10219523729615106,0.2691187014690852,0.057909108938078734,0.029850746268656716,Fivio Foreign,anger
1 On 3 (feat. Rvssian),beast_mode,402,0.538597014925373,0.5222985074626864,0.5338805970149254,31,28,2.2739999999999996,11.189999999999996,13.993000000000004,6.825,3.1330000000000005,6.699,17.641000000000005,3.796,133,0.538597014925373,0.5222985074626866,0.5338805970149253,15,16,1.313,3.756,6.738,3.2260000000000004,2.164,3.9400000000000004,6.558,1.3039999999999998,89,0.5363650793650792,0.5222222222222223,0.5403809523809523,14,15,1.313,3.756,6.562,3.0660000000000003,2.164,3.9400000000000004,6.558,1.3039999999999998,0.034690546292199954,0.17070677792863562,0.21346737654650577,0.10411740476880595,0.04779484676053759,0.10219523729615106,0.2691187014690852,0.057909108938078734,0.029850746268656716,Fivio Foreign,surprise
"1 step forward, 3 steps back",sad_hour,280,0.6059811320754713,0.5108867924528302,0.49141509433962266,30,21,4.553999999999999,13.502,6.1240000000000006,6.333,5.906999999999999,11.198000000000002,5.168000000000001,1.759,102,0.6059811320754712,0.5108867924528303,0.4914150943396227,14,10,1.633,6.890000000000001,2.532,3.0549999999999997,3.6870000000000003,4.977,2.841,1.0390000000000001,64,0.6051063829787231,0.5026808510638299,0.5001276595744681,13,8,1.633,6.890000000000001,2.356,2.8949999999999996,3.6870000000000003,4.977,2.841,1.0390000000000001,0.08349069575579796,0.24753872948941244,0.1122742689522413,0.1161059675497296,0.10829590246585388,0.2052983774864791,0.09474745622880193,0.03224860207168393,0.12857142857142856,Olivia Rodrigo,trust
"1 step forward, 3 steps back",sad_hour,280,0.6059811320754713,0.5108867924528302,0.49141509433962266,30,21,4.553999999999999,13.502,6.1240000000000006,6.333,5.906999999999999,11.198000000000002,5.168000000000001,1.759,102,0.6059811320754712,0.5108867924528303,0.4914150943396227,14,10,1.633,6.890000000000001,2.532,3.0549999999999997,3.6870000000000003,4.977,2.841,1.0390000000000001,64,0.6051063829787231,0.5026808510638299,0.5001276595744681,13,8,1.633,6.890000000000001,2.356,2.8949999999999996,3.6870000000000003,4.977,2.841,1.0390000000000001,0.08349069575579796,0.24753872948941244,0.1122742689522413,0.1161059675497296,0.10829590246585388,0.2052983774864791,0.09474745622880193,0.03224860207168393,0.12857142857142856,Olivia Rodrigo,sadness
"1 step forward, 3 steps back",sad_hour,280,0.6059811320754713,0.5108867924528302,0.49141509433962266,30,21,4.553999999999999,13.502,6.1240000000000006,6.333,5.906999999999999,11.198000000000002,5.168000000000001,1.759,102,0.6059811320754712,0.5108867924528303,0.4914150943396227,14,10,1.633,6.890000000000001,2.532,3.0549999999999997,3.6870000000000003,4.977,2.841,1.0390000000000001,64,0.6051063829787231,0.5026808510638299,0.5001276595744681,13,8,1.633,6.890000000000001,2.356,2.8949999999999996,3.6870000000000003,4.977,2.841,1.0390000000000001,0.08349069575579796,0.24753872948941244,0.1122742689522413,0.1161059675497296,0.10829590246585388,0.2052983774864791,0.09474745622880193,0.03224860207168393,0.12857142857142856,Olivia Rodrigo,disgust
"1 step forward, 3 steps back",sad_hour,280,0.6059811320754713,0.5108867924528302,0.49141509433962266,30,21,4.553999999999999,13.502,6.1240000000000006,6.333,5.906999999999999,11.198000000000002,5.168000000000001,1.759,102,0.6059811320754712,0.5108867924528303,0.4914150943396227,14,10,1.633,6.890000000000001,2.532,3.0549999999999997,3.6870000000000003,4.977,2.841,1.0390000000000001,64,0.6051063829787231,0.5026808510638299,0.5001276595744681,13,8,1.633,6.890000000000001,2.356,2.8949999999999996,3.6870000000000003,4.977,2.841,1.0390000000000001,0.08349069575579796,0.24753872948941244,0.1122742689522413,0.1161059675497296,0.10829590246585388,0.2052983774864791,0.09474745622880193,0.03224860207168393,0.12857142857142856,Olivia Rodrigo,joy
"1 step forward, 3 steps back",sad_hour,280,0.6059811320754713,0.5108867924528302,0.49141509433962266,30,21,4.553999999999999,13.502,6.1240000000000006,6.333,5.906999999999999,11.198000000000002,5.168000000000001,1.759,102,0.6059811320754712,0.5108867924528303,0.4914150943396227,14,10,1.633,6.890000000000001,2.532,3.0549999999999997,3.6870000000000003,4.977,2.841,1.0390000000000001,64,0.6051063829787231,0.5026808510638299,0.5001276595744681,13,8,1.633,6.890000000000001,2.356,2.8949999999999996,3.6870000000000003,4.977,2.841,1.0390000000000001,0.08349069575579796,0.24753872948941244,0.1122742689522413,0.1161059675497296,0.10829590246585388,0.2052983774864791,0.09474745622880193,0.03224860207168393,0.12857142857142856,Olivia Rodrigo,anger
16 Shots,bbe,572,0.5523098591549297,0.4874788732394365,0.46623943661971845,49,60,3.243,12.273000000000003,21.168000000000006,13.236000000000004,9.194,22.450999999999993,14.852,13.439000000000004,157,0.5523098591549296,0.4874788732394368,0.4662394366197181,14,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.494000000000001,3.092,1.922,118,0.5528484848484848,0.48350000000000004,0.4724090909090909,13,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.221,3.092,1.922,0.0295204631517623,0.11171897757063794,0.1926886105447131,0.12048499854354792,0.08369137780367025,0.20436753568307592,0.13519516457908531,0.12233287212350714,-0.07692307692307693,Stefflon Don,anger
16 Shots,bbe,572,0.5523098591549297,0.4874788732394365,0.46623943661971845,49,60,3.243,12.273000000000003,21.168000000000006,13.236000000000004,9.194,22.450999999999993,14.852,13.439000000000004,157,0.5523098591549296,0.4874788732394368,0.4662394366197181,14,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.494000000000001,3.092,1.922,118,0.5528484848484848,0.48350000000000004,0.4724090909090909,13,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.221,3.092,1.922,0.0295204631517623,0.11171897757063794,0.1926886105447131,0.12048499854354792,0.08369137780367025,0.20436753568307592,0.13519516457908531,0.12233287212350714,-0.07692307692307693,Stefflon Don,surprise
16 Shots,bbe,572,0.5523098591549297,0.4874788732394365,0.46623943661971845,49,60,3.243,12.273000000000003,21.168000000000006,13.236000000000004,9.194,22.450999999999993,14.852,13.439000000000004,157,0.5523098591549296,0.4874788732394368,0.4662394366197181,14,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.494000000000001,3.092,1.922,118,0.5528484848484848,0.48350000000000004,0.4724090909090909,13,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.221,3.092,1.922,0.0295204631517623,0.11171897757063794,0.1926886105447131,0.12048499854354792,0.08369137780367025,0.20436753568307592,0.13519516457908531,0.12233287212350714,-0.07692307692307693,Stefflon Don,sadness
16 Shots,bbe,572,0.5523098591549297,0.4874788732394365,0.46623943661971845,49,60,3.243,12.273000000000003,21.168000000000006,13.236000000000004,9.194,22.450999999999993,14.852,13.439000000000004,157,0.5523098591549296,0.4874788732394368,0.4662394366197181,14,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.494000000000001,3.092,1.922,118,0.5528484848484848,0.48350000000000004,0.4724090909090909,13,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.221,3.092,1.922,0.0295204631517623,0.11171897757063794,0.1926886105447131,0.12048499854354792,0.08369137780367025,0.20436753568307592,0.13519516457908531,0.12233287212350714,-0.07692307692307693,Stefflon Don,trust
16 Shots,bbe,572,0.5523098591549297,0.4874788732394365,0.46623943661971845,49,60,3.243,12.273000000000003,21.168000000000006,13.236000000000004,9.194,22.450999999999993,14.852,13.439000000000004,157,0.5523098591549296,0.4874788732394368,0.4662394366197181,14,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.494000000000001,3.092,1.922,118,0.5528484848484848,0.48350000000000004,0.4724090909090909,13,15,1.9769999999999999,2.681,4.671,3.576,3.5400000000000005,4.221,3.092,1.922,0.0295204631517623,0.11171897757063794,0.1926886105447131,0.12048499854354792,0.08369137780367025,0.20436753568307592,0.13519516457908531,0.12233287212350714,-0.07692307692307693,Stefflon Don,fear
18,sad_hour,282,0.587425,0.48150000000000004,0.44957499999999995,14,11,0.977,10.473,1.481,2.644,3.6420000000000003,2.583,2.4,1.9989999999999999,84,0.5874249999999999,0.48149999999999993,0.44957499999999995,5,6,0.836,2.763,1.3339999999999999,1.6269999999999998,1.8210000000000002,1.479,1.541,1.148,43,0.6117812499999999,0.49084375,0.4650625,5,5,0.836,2.763,1.3339999999999999,1.3459999999999999,1.8210000000000002,1.479,1.541,1.148,0.037291499675560134,0.39974808198786216,0.05652887514790641,0.100919882438261,0.1390129394251689,0.09859154929577466,0.09160654986831558,0.07630062216115117,0.0425531914893617,Anson Seabra,joy
18,sad_hour,282,0.587425,0.48150000000000004,0.44957499999999995,14,11,0.977,10.473,1.481,2.644,3.6420000000000003,2.583,2.4,1.9989999999999999,84,0.5874249999999999,0.48149999999999993,0.44957499999999995,5,6,0.836,2.763,1.3339999999999999,1.6269999999999998,1.8210000000000002,1.479,1.541,1.148,43,0.6117812499999999,0.49084375,0.4650625,5,5,0.836,2.763,1.3339999999999999,1.3459999999999999,1.8210000000000002,1.479,1.541,1.148,0.037291499675560134,0.39974808198786216,0.05652887514790641,0.100919882438261,0.1390129394251689,0.09859154929577466,0.09160654986831558,0.07630062216115117,0.0425531914893617,Anson Seabra,anticipation
18,sad_hour,282,0.587425,0.48150000000000004,0.44957499999999995,14,11,0.977,10.473,1.481,2.644,3.6420000000000003,2.583,2.4,1.9989999999999999,84,0.5874249999999999,0.48149999999999993,0.44957499999999995,5,6,0.836,2.763,1.3339999999999999,1.6269999999999998,1.8210000000000002,1.479,1.541,1.148,43,0.6117812499999999,0.49084375,0.4650625,5,5,0.836,2.763,1.3339999999999999,1.3459999999999999,1.8210000000000002,1.479,1.541,1.148,0.037291499675560134,0.39974808198786216,0.05652887514790641,0.100919882438261,0.1390129394251689,0.09859154929577466,0.09160654986831558,0.07630062216115117,0.0425531914893617,Anson Seabra,surprise
1985,villain_mode,372,0.6291818181818182,0.5603636363636363,0.45766666666666656,45,14,2.304,11.777000000000005,2.5709999999999997,1.504,3.5789999999999997,7.498,3.048,1.5940000000000003,123,0.6291818181818183,0.5603636363636362,0.45766666666666644,16,11,1.484,5.775,1.998,1.1,2.68,4.608,3.048,1.5940000000000003,78,0.6366779661016948,0.5698983050847457,0.46727118644067783,16,10,1.484,5.775,1.998,1.1,2.68,4.608,3.048,1.5940000000000003,0.06801476014760145,0.3476605166051661,0.07589667896678964,0.04439852398523984,0.10565313653136528,0.22134317343173426,0.08997785977859776,0.047055350553505536,0.3333333333333333,Bo Burnham,disgust
1985,villain_mode,372,0.6291818181818182,0.5603636363636363,0.45766666666666656,45,14,2.304,11.777000000000005,2.5709999999999997,1.504,3.5789999999999997,7.498,3.048,1.5940000000000003,123,0.6291818181818183,0.5603636363636362,0.45766666666666644,16,11,1.484,5.775,1.998,1.1,2.68,4.608,3.048,1.5940000000000003,78,0.6366779661016948,0.5698983050847457,0.46727118644067783,16,10,1.484,5.775,1.998,1.1,2.68,4.608,3.048,1.5940000000000003,0.06801476014760145,0.3476605166051661,0.07589667896678964,0.04439852398523984,0.10565313653136528,0.22134317343173426,0.08997785977859776,0.047055350553505536,0.3333333333333333,Bo Burnham,joy
1985,villain_mode,372,0.6291818181818182,0.5603636363636363,0.45766666666666656,45,14,2.304,11.777000000000005,2.5709999999999997,1.504,3.5789999999999997,7.498,3.048,1.5940000000000003,123,0.6291818181818183,0.5603636363636362,0.45766666666666644,16,11,1.484,5.775,1.998,1.1,2.68,4.608,3.048,1.5940000000000003,78,0.6366779661016948,0.5698983050847457,0.46727118644067783,16,10,1.484,5.775,1.998,1.1,2.68,4.608,3.048,1.5940000000000003,0.06801476014760145,0.3476605166051661,0.07589667896678964,0.04439852398523984,0.10565313653136528,0.22134317343173426,0.08997785977859776,0.047055350553505536,0.3333333333333333,Bo Burnham,trust
2 Be Loved (Am I Ready),confidence_boost,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,trust
2 Be Loved (Am I Ready),confidence_boost,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,anticipation
2 Be Loved (Am I Ready),confidence_boost,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,joy
2 Be Loved (Am I Ready),mood_booster,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,joy
2 Be Loved (Am I Ready),mood_booster,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,surprise
2 Be Loved (Am I Ready),confidence_boost,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,surprise
2 Be Loved (Am I Ready),mood_booster,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,anticipation
2 Be Loved (Am I Ready),mood_booster,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,trust
2 Be Loved (Am I Ready),happy_hits,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,surprise
2 Be Loved (Am I Ready),happy_hits,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,trust
2 Be Loved (Am I Ready),happy_hits,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,anticipation
2 Be Loved (Am I Ready),happy_hits,506,0.5728852459016395,0.4976557377049179,0.49681967213114747,75,24,2.968,34.80700000000001,6.319,4.766000000000005,24.882999999999996,34.931,4.625,6.028999999999997,120,0.5728852459016395,0.4976557377049179,0.4968196721311473,16,13,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,76,0.5740740740740741,0.497574074074074,0.5105555555555553,16,12,2.234,4.335,3.6970000000000005,2.627,3.298,5.736,3.1250000000000004,2.249,0.024872620005363368,0.2916918074550819,0.05295488066505766,0.03994033252882815,0.20852607937784925,0.29273096004290694,0.038758715473317246,0.05052460445159558,0.4031620553359684,Lizzo,joy
28,idk,206,0.5166481481481482,0.46603703703703697,0.43807407407407417,12,25,1.6099999999999999,3.6510000000000002,3.2310000000000003,3.934,8.408,4.55,5.901,3.875,96,0.5166481481481482,0.4660370370370372,0.43807407407407406,10,16,1.6099999999999999,2.708,1.703,3.614,5.752,4.55,4.2989999999999995,2.281,61,0.5067608695652173,0.45739130434782616,0.44382608695652176,9,14,1.6099999999999999,2.708,1.5270000000000001,3.4539999999999997,5.752,4.55,4.2989999999999995,2.281,0.04579067121729237,0.103839590443686,0.09189419795221843,0.11188850967007963,0.23913538111490326,0.1294084186575654,0.16783276450511944,0.11021046643913537,-0.2524271844660194,Jack Kays,surprise
28,idk,206,0.5166481481481482,0.46603703703703697,0.43807407407407417,12,25,1.6099999999999999,3.6510000000000002,3.2310000000000003,3.934,8.408,4.55,5.901,3.875,96,0.5166481481481482,0.4660370370370372,0.43807407407407406,10,16,1.6099999999999999,2.708,1.703,3.614,5.752,4.55,4.2989999999999995,2.281,61,0.5067608695652173,0.45739130434782616,0.44382608695652176,9,14,1.6099999999999999,2.708,1.5270000000000001,3.4539999999999997,5.752,4.55,4.2989999999999995,2.281,0.04579067121729237,0.103839590443686,0.09189419795221843,0.11188850967007963,0.23913538111490326,0.1294084186575654,0.16783276450511944,0.11021046643913537,-0.2524271844660194,Jack Kays,anticipation
28,idk,206,0.5166481481481482,0.46603703703703697,0.43807407407407417,12,25,1.6099999999999999,3.6510000000000002,3.2310000000000003,3.934,8.408,4.55,5.901,3.875,96,0.5166481481481482,0.4660370370370372,0.43807407407407406,10,16,1.6099999999999999,2.708,1.703,3.614,5.752,4.55,4.2989999999999995,2.281,61,0.5067608695652173,0.45739130434782616,0.44382608695652176,9,14,1.6099999999999999,2.708,1.5270000000000001,3.4539999999999997,5.752,4.55,4.2989999999999995,2.281,0.04579067121729237,0.103839590443686,0.09189419795221843,0.11188850967007963,0.23913538111490326,0.1294084186575654,0.16783276450511944,0.11021046643913537,-0.2524271844660194,Jack Kays,sadness
28,idk,206,0.5166481481481482,0.46603703703703697,0.43807407407407417,12,25,1.6099999999999999,3.6510000000000002,3.2310000000000003,3.934,8.408,4.55,5.901,3.875,96,0.5166481481481482,0.4660370370370372,0.43807407407407406,10,16,1.6099999999999999,2.708,1.703,3.614,5.752,4.55,4.2989999999999995,2.281,61,0.5067608695652173,0.45739130434782616,0.44382608695652176,9,14,1.6099999999999999,2.708,1.5270000000000001,3.4539999999999997,5.752,4.55,4.2989999999999995,2.281,0.04579067121729237,0.103839590443686,0.09189419795221843,0.11188850967007963,0.23913538111490326,0.1294084186575654,0.16783276450511944,0.11021046643913537,-0.2524271844660194,Jack Kays,anger
28,idk,206,0.5166481481481482,0.46603703703703697,0.43807407407407417,12,25,1.6099999999999999,3.6510000000000002,3.2310000000000003,3.934,8.408,4.55,5.901,3.875,96,0.5166481481481482,0.4660370370370372,0.43807407407407406,10,16,1.6099999999999999,2.708,1.703,3.614,5.752,4.55,4.2989999999999995,2.281,61,0.5067608695652173,0.45739130434782616,0.44382608695652176,9,14,1.6099999999999999,2.708,1.5270000000000001,3.4539999999999997,5.752,4.55,4.2989999999999995,2.281,0.04579067121729237,0.103839590443686,0.09189419795221843,0.11188850967007963,0.23913538111490326,0.1294084186575654,0.16783276450511944,0.11021046643913537,-0.2524271844660194,Jack Kays,fear
